date,btc_close,mstr_close,btc_nav_total,btc_nav_per_share,mnav,premium_to_nav,premium_to_nav_pct,mnav_30d_ma,premium_30d_ma
2025-12-09,92691.710938,188.990005,48958371341.52344,199.01777,0.949614,-0.050386,-5.038628,1.012157,0.012157
2025-12-10,92020.945312,184.639999,48604082999.88281,197.577573,0.934519,-0.065481,-6.548098,1.004187,0.004187
2025-12-11,92511.335938,183.300003,48863099972.14844,198.630488,0.922819,-0.077181,-7.718092,0.996104,-0.003896
2025-12-12,90270.414062,176.449997,47679478651.60156,193.819019,0.910385,-0.089615,-8.961464,0.989959,-0.010041
2025-12-15,86419.78125,162.080002,45645632159.53125,185.55135,0.873505,-0.126495,-12.649516,0.980885,-0.019115
2025-12-16,87843.984375,167.5,46397874887.109375,188.609248,0.888079,-0.111921,-11.192053,0.971923,-0.028077
2025-12-17,86143.757812,160.380005,45499840720.19531,184.958702,0.867113,-0.132887,-13.288749,0.963082,-0.036918
2025-12-18,85462.507812,158.240005,45140014688.94531,183.495995,0.862362,-0.137638,-13.763782,0.953722,-0.046278
2025-12-19,88103.382812,164.820007,46534885250.82031,189.1662,0.871297,-0.128703,-12.870266,0.946413,-0.053587
2025-12-22,88490.015625,164.320007,46739098902.890625,189.996337,0.864859,-0.135141,-13.514118,0.938908,-0.061092
2025-12-23,87414.0,157.880005,46170763590.0,187.686031,0.841192,-0.158808,-15.880791,0.93196,-0.06804
2025-12-24,87611.960938,158.710007,46275323587.77344,188.111071,0.843704,-0.156296,-15.62963,0.925212,-0.074788
2025-12-26,87301.429688,158.809998,46111305639.49219,187.444332,0.847238,-0.152762,-15.27618,0.919153,-0.080847
2025-12-29,87138.140625,155.389999,46025058806.015625,187.093735,0.830546,-0.169454,-16.945375,0.914364,-0.085636
2025-12-30,88430.132812,155.610001,46707469699.57031,189.867763,0.81957,-0.18043,-18.042959,0.908832,-0.091168
2025-12-31,87508.828125,151.949997,46220850383.203125,187.889636,0.808719,-0.191281,-19.128058,0.902846,-0.097154
2026-01-02,89944.695312,157.160004,47507438893.63281,193.11967,0.813796,-0.186204,-18.620406,0.895432,-0.104568
2026-01-05,93882.554688,164.720001,49587357147.61719,201.574623,0.817166,-0.182834,-18.283364,0.891015,-0.108985
2026-01-06,93729.03125,157.970001,49506268370.78125,201.244993,0.784964,-0.215036,-21.503637,0.885438,-0.114562
2026-01-07,91308.054688,161.830002,48227544865.11719,196.04693,0.825466,-0.174534,-17.453438,0.881846,-0.118154
2026-01-08,91027.125,166.970001,48079162018.125,195.443748,0.854312,-0.145688,-14.568768,0.878834,-0.121166
2026-01-09,90513.101562,157.330002,47807662548.78906,194.340092,0.80956,-0.19044,-19.043981,0.875212,-0.124788
2026-01-12,91192.992188,162.229996,48166770578.55469,195.79988,0.82855,-0.17145,-17.144998,0.872707,-0.127293
2026-01-13,95321.78125,172.990005,50347535029.53125,204.664777,0.845236,-0.154764,-15.476415,0.870627,-0.129373
2026-01-14,96929.328125,179.330002,51196617175.703125,208.11633,0.861682,-0.138318,-13.831845,0.86852,-0.13148
2026-01-15,95551.1875,170.910004,50468703969.68751,205.157333,0.833068,-0.166932,-16.693203,0.865472,-0.134528
2026-01-16,95525.117188,173.710007,50454934021.67969,205.101358,0.846947,-0.153053,-15.305287,0.862432,-0.137568
2026-01-20,88310.90625,160.229996,46644496017.65625,189.611772,0.845042,-0.154958,-15.495756,0.85926,-0.14074
2026-01-21,89376.960938,163.809998,47207570112.77344,191.900692,0.853619,-0.146381,-14.638141,0.856627,-0.143373
2026-01-22,89462.453125,160.979996,47252725803.828125,192.084251,0.83807,-0.16193,-16.193027,0.8531,-0.1469
2026-01-23,89503.875,163.110001,47274604216.875,192.173188,0.848766,-0.151234,-15.123435,0.849738,-0.150262
2026-01-26,88267.140625,160.580002,46621379671.015625,189.517804,0.847308,-0.152692,-15.269173,0.846831,-0.153169
2026-01-27,89102.570312,161.580002,47062641100.50781,191.311549,0.844591,-0.155409,-15.540906,0.844224,-0.155776
2026-01-28,89184.570312,158.449997,47105952270.50781,191.487611,0.827469,-0.172531,-17.253134,0.84146,-0.15854
2026-01-29,84561.585938,143.190002,44664161268.39844,181.561631,0.788658,-0.211342,-21.134217,0.838632,-0.161368
2026-01-30,84128.65625,149.710007,44435494301.40625,180.632091,0.828812,-0.171188,-17.118821,0.836656,-0.163344
2026-02-02,78688.765625,139.630005,41562225671.640625,168.952137,0.826447,-0.173553,-17.355289,0.835301,-0.164699
2026-02-03,75633.546875,133.259995,39948504956.171875,162.392297,0.820605,-0.179395,-17.939461,0.833909,-0.166091
2026-02-04,73019.703125,129.089996,38567911895.078125,156.78013,0.823382,-0.176618,-17.661762,0.832311,-0.167689
2026-02-05,62702.097656,106.989998,33118307450.566406,134.627266,0.794713,-0.205287,-20.52873,0.829973,-0.170027
2026-02-06,70555.390625,134.929993,37266298997.265625,151.48902,0.890692,-0.109308,-10.930843,0.831623,-0.168377
2026-02-09,70120.78125,138.440002,37036744844.53125,150.555873,0.919526,-0.080474,-8.047425,0.834151,-0.165849
2026-02-10,68793.960938,133.0,36335938257.77344,147.707066,0.900431,-0.099569,-9.956914,0.835924,-0.164076
2026-02-11,66991.96875,126.07,35384153014.21875,143.83802,0.876472,-0.123528,-12.352798,0.837455,-0.162545
2026-02-12,66221.84375,123.0,34977384541.09375,142.18449,0.865073,-0.134927,-13.492674,0.838971,-0.161029
2026-02-13,68857.84375,133.880005,36369680201.09375,147.844228,0.905548,-0.094452,-9.445227,0.842199,-0.157801
2026-02-17,67494.21875,128.669998,35649433930.46875,144.916398,0.887891,-0.112109,-11.210878,0.844669,-0.155331
2026-02-18,66425.320312,125.199997,35084857809.25781,142.621373,0.877849,-0.122151,-12.215123,0.846692,-0.153308
2026-02-19,66957.523438,129.449997,35365959516.83594,143.764063,0.900434,-0.099566,-9.956637,0.850541,-0.149459
2026-02-20,68005.421875,131.050003,35919443753.046875,146.013999,0.897517,-0.102483,-10.24833,0.852942,-0.147058
2026-02-23,64616.738281,123.709999,34129591909.08203,138.738178,0.89168,-0.10832,-10.832043,0.854188,-0.145812
2026-02-24,64080.042969,124.610001,33846117495.44922,137.585843,0.905689,-0.094311,-9.431089,0.857392,-0.142608
2026-02-25,67960.125,135.649994,35895518623.125,145.916742,0.92964,-0.07036,-7.036032,0.860762,-0.139238
2026-02-26,67453.773438,133.399994,35628071323.08594,144.829558,0.921083,-0.078917,-7.891735,0.86329,-0.13671
2026-02-27,65881.796875,129.5,34797776882.421875,141.454378,0.91549,-0.08451,-8.451048,0.865084,-0.134916
2026-03-02,68775.851562,137.649994,36326373157.53906,147.668184,0.932157,-0.067843,-6.784257,0.868387,-0.131613
2026-03-03,68293.648438,132.679993,36071680699.96094,146.632848,0.904845,-0.095155,-9.515505,0.870317,-0.129683
2026-03-04,72710.578125,146.440002,38404636706.953125,156.116409,0.938018,-0.061982,-6.1982,0.873416,-0.126584
2026-03-05,70841.125,139.809998,37417219608.125,152.102519,0.919183,-0.080817,-8.081734,0.875601,-0.124399
2026-03-06,68136.492188,133.529999,35988673126.05469,146.295419,0.912742,-0.087258,-8.725783,0.87809,-0.12191
2026-03-09,68402.382812,138.949997,36129112565.82031,146.866311,0.946099,-0.053901,-5.39015,0.881335,-0.118665
2026-03-10,69926.921875,138.460007,36934351230.546875,150.139639,0.922208,-0.077792,-7.77918,0.883831,-0.116169
2026-03-11,70204.882812,138.330002,37081166028.32031,150.736447,0.917694,-0.082306,-8.230554,0.886268,-0.113732
2026-03-12,70493.460938,137.339996,37233588665.27344,151.356051,0.907397,-0.092603,-9.26032,0.888932,-0.111068
2026-03-13,70968.265625,139.669998,37484373379.140625,152.375502,0.916617,-0.083383,-8.338285,0.893198,-0.106802
2026-03-16,74861.085938,147.520004,39540502675.89844,160.733751,0.917791,-0.082209,-8.220891,0.896164,-0.103836
2026-03-17,73922.476562,150.279999,39044743283.16406,158.718469,0.946834,-0.053166,-5.316628,0.900177,-0.099823
2026-03-18,71245.578125,140.559998,37630845681.953125,152.970917,0.918867,-0.081133,-8.113255,0.903452,-0.096548
2026-03-19,69912.789062,138.240005,36926886490.97656,150.109295,0.920929,-0.079071,-7.907098,0.906704,-0.093296
2026-03-20,70522.585938,135.660004,37248972053.39844,151.418586,0.895927,-0.104073,-10.407297,0.910077,-0.089923
2026-03-23,70914.859375,138.199997,37456164998.984375,152.260833,0.907653,-0.092347,-9.234703,0.910643,-0.089357
2026-03-24,70517.859375,136.25,37246475553.984375,151.408437,0.899884,-0.100116,-10.01162,0.909988,-0.090012
2026-03-25,71309.882812,139.130005,37664810453.32031,153.108986,0.908699,-0.091301,-9.130085,0.910264,-0.089736
2026-03-26,68791.625,132.929993,36334704450.625,147.702051,0.899987,-0.100013,-10.001254,0.911047,-0.088953
2026-03-27,66338.375,126.029999,35038934599.375,142.434693,0.884827,-0.115173,-11.517345,0.911706,-0.088294
2026-03-30,66691.445312,121.440002,35225421042.38281,143.192768,0.848088,-0.151912,-15.191246,0.909791,-0.090209
2026-03-31,68233.3125,124.800003,36039812162.81249,146.503301,0.851858,-0.148142,-14.814204,0.908589,-0.091411
2026-04-01,68078.554688,122.779999,35958071407.61719,146.171022,0.839975,-0.160025,-16.002504,0.907327,-0.092673
2026-04-02,66888.570312,119.830002,35329539510.50781,143.616014,0.834378,-0.165622,-16.562228,0.905125,-0.094875
2026-04-06,68859.828125,127.690002,36370728318.203125,147.848489,0.863654,-0.136346,-13.634557,0.903996,-0.096004
2026-04-07,71940.703125,123.720001,37998000280.078125,154.463416,0.800966,-0.199034,-19.903363,0.900973,-0.099027
2026-04-08,71123.359375,128.300003,37566291571.484375,152.708502,0.840163,-0.159837,-15.98372,0.898788,-0.101212
